stop_id,stop_name,stop_desc,stop_lat,stop_lon
552379,"LIBERTY AV /106 ST","LIBERTY AV  & 106 ST",  40.682904, -73.835064
552382,"LIBERTY AV /111 ST","LIBERTY AV  & 111 ST",  40.684771, -73.830840
552383,"LIBERTY AV /111 ST","LIBERTY AV  & 111 ST",  40.684736, -73.831369
552391,"LIBERTY AV/123 ST","LIBERTY AV & 123 ST",  40.687553, -73.820540
552393,"LIBERTY AV /128 ST","LIBERTY AV  & 128 ST",  40.688839, -73.817220
552395,"LIBERTY AV /132 ST","LIBERTY AV  & 132 ST",  40.690423, -73.814132
552398,"LIBERTY AV /134 ST","LIBERTY AV  & 134 ST",  40.691570, -73.812541
552401,"TUSKEGEE AIRMEN WAY/SUTPHIN BLVD","TUSKEGEE AIRMEN WAY & SUTPHIN BLVD",  40.694362, -73.802177
552402,"TUSKEGEE AIRMEN WAY/SUTPHIN BLVD","TUSKEGEE AIRMEN WAY & SUTPHIN BLVD",  40.694765, -73.802036
552404,"TUSKEGEE AIRMEN WAY/154 ST","TUSKEGEE AIRMEN WAY & 154 ST",  40.696468, -73.799913
552405,"TUSKEGEE AIRMEN WAY/155 ST","TUSKEGEE AIRMEN WAY & 155 ST",  40.696940, -73.798945
552408,"TUSKEGEE AIRMEN WAY /160 ST","TUSKEGEE AIRMEN WAY  & 160 ST",  40.699056, -73.795388
552409,"ARCHER AV/160 ST","ARCHER AV & 160 ST",  40.702714, -73.798478
552410,"TUSKEGEE AIRMEN WAY/GUY R BREWER BLVD","TUSKEGEE AIRMEN WAY & GUY R BREWER BLVD",  40.699669, -73.794047
552411,"TUSKEGEE AIRMEN WAY/160 ST","TUSKEGEE AIRMEN WAY & 160 ST",  40.698868, -73.796386
552414,"WALTHAM ST /LIBERTY AV","WALTHAM ST  & LIBERTY AV",  40.695410, -73.805070
552415,"LIBERTY AV /127 ST","LIBERTY AV  & 127 ST",  40.688781, -73.817967
552417,"LIBERTY AV /124 ST","LIBERTY AV  & 124 ST",  40.687825, -73.820446
552419,"LIBERTY AV /115 ST","LIBERTY AV  & 115 ST",  40.685798, -73.827987
552421,"LIBERTY AV /107 ST","LIBERTY AV  & 107 ST",  40.683402, -73.834611
552423,"LIBERTY AV /103 ST","LIBERTY AV  & 103 ST",  40.681688, -73.838041
552426,"SEAGIRT BLVD/BEACH 19 ST","SEAGIRT BLVD & BEACH 19 ST",  40.594979, -73.753290
552427,"SEAGIRT BLVD/BEACH 17 ST","SEAGIRT BLVD & BEACH 17 ST",  40.594980, -73.751338
552429,"SEAGIRT AV/BEACH 9 ST","SEAGIRT AV & BEACH 9 ST",  40.596020, -73.744171
552430,"BEACH 9 ST /SEAGIRT BLVD","BEACH 9 ST  & SEAGIRT BLVD",  40.596771, -73.744152
552431,"BEACH 9 ST /JARVIS CT","BEACH 9 ST  & JARVIS CT",  40.598078, -73.744491
552434,"SEAGIRT BLVD/BEACH 17 ST","SEAGIRT BLVD & BEACH 17 ST",  40.595319, -73.751469
552435,"SEAGIRT BLVD/BEACH 14 ST","SEAGIRT BLVD & BEACH 14 ST",  40.595446, -73.748441
552436,"BEACH 9 ST /SEAGIRT BLVD","BEACH 9 ST  & SEAGIRT BLVD",  40.596748, -73.744340
552437,"BEACH 9 ST /CAFFERY AV","BEACH 9 ST  & CAFFERY AV",  40.601823, -73.745471
552439,"BEACH 9 ST /CORNAGA AV","BEACH 9 ST  & CORNAGA AV",  40.603245, -73.745835
552440,"CORNAGA AV /ROSE ST","CORNAGA AV  & ROSE ST",  40.603393, -73.746378
552442,"CORNAGA AV /MOTT AV","CORNAGA AV  & MOTT AV",  40.602690, -73.749702
552443,"CORNAGA AV /MOTT AV","CORNAGA AV  & MOTT AV",  40.602666, -73.749209
552445,"MOTT AV /CENTRAL AV","MOTT AV  & CENTRAL AV",  40.604270, -73.752724
552446,"MOTT AV /REDFERN AV","MOTT AV  & REDFERN AV",  40.605156, -73.754590
552448,"BEACH CHANNEL DR /NAMEOKE ST","BEACH CHANNEL DR  & NAMEOKE ST",  40.608053, -73.754054
552449,"BEACH CHANNEL DR /HASSOCK ST","BEACH CHANNEL DR  & HASSOCK ST",  40.609692, -73.753579
552450,"BEACH CHANNEL DR /HORTON AV","BEACH CHANNEL DR  & HORTON AV",  40.609636, -73.753780
552453,"BAYVIEW AV /SHERIDAN BLVD","BAYVIEW AV  & SHERIDAN BLVD",  40.614414, -73.752467
552456,"BAYVIEW AV /DOUGHTY BLVD","BAYVIEW AV  & DOUGHTY BLVD",  40.613919, -73.746119
552457,"BAYVIEW AV /DOUGHTY BLVD","BAYVIEW AV  & DOUGHTY BLVD",  40.614053, -73.746301
552463,"MOTT AV /LAWRENCE AV","MOTT AV  & LAWRENCE AV",  40.618313, -73.737100
552464,"MOTT AV /LAWRENCE AV","MOTT AV  & LAWRENCE AV",  40.618445, -73.737178
552466,"MOTT AV /ROCKAWAY TPKE","MOTT AV  & ROCKAWAY TPKE",  40.619470, -73.732359
552467,"MOTT AV /ROCKAWAY TPKE","MOTT AV  & ROCKAWAY TPKE",  40.619561, -73.732591
552470,"ROCKAWAY TPKE /W BROADWAY","ROCKAWAY TPKE  & W BROADWAY",  40.623800, -73.734838
552472,"ROCKAWAY TPKE/PENINSULA BLVD","ROCKAWAY TPKE & PENINSULA BLVD",  40.628405, -73.737110
552473,"ROCKAWAY TPKE/PENINSULA BLVD","ROCKAWAY TPKE & PENINSULA BLVD",  40.628244, -73.737261
552474,"ROCKAWAY TPKE/REYEM DR","ROCKAWAY TPKE & REYEM DR",  40.632146, -73.738579
552475,"ROCKAWAY TPKE/5 TOWNS SHOPPING CENTER","ROCKAWAY TPKE & 5 TOWNS SHOPPING CENTER",  40.637483, -73.740657
552481,"ROCKAWAY BLVD/BROOKVILLE BLVD","ROCKAWAY BLVD & BROOKVILLE BLVD",  40.639732, -73.742669
552482,"ROCKAWAY BLVD/MEYER AV","ROCKAWAY BLVD & MEYER AV",  40.635897, -73.740393
552483,"ROCKAWAY TPKE/COSTCO","ROCKAWAY TPKE & COSTCO",  40.632068, -73.738916
552485,"ROCKAWAY TPKE /BURNSIDE AV","ROCKAWAY TPKE  & BURNSIDE AV",  40.624029, -73.735201
552496,"SHERIDAN BLVD/BAYVIEW AV","SHERIDAN BLVD & BAYVIEW AV",  40.614363, -73.752793
552500,"MOTT AV /BEACH 20 ST","MOTT AV  & BEACH 20 ST",  40.604060, -73.752675
552501,"BEACH 9 ST /MEEHAM AV","BEACH 9 ST  & MEEHAM AV",  40.598012, -73.744666
552502,"SEAGIRT BLVD/BEACH 20 ST","SEAGIRT BLVD & BEACH 20 ST",  40.595383, -73.754744
552503,"WHITESTONE EXPWY/LINDEN PL","WHITESTONE EXPWY & LINDEN PL",  40.771582, -73.833747
552504,"WHITESTONE EXPWY/LINDEN PL","WHITESTONE EXPWY & LINDEN PL",  40.771091, -73.832982
552505,"WHITESTONE EXPWY/20 AV","WHITESTONE EXPWY & 20 AV",  40.781917, -73.824456
552506,"WHITESTONE EXPWY/20 AV","WHITESTONE EXPWY & 20 AV",  40.781506, -73.825903
552515,"NORTHERN BLVD/89 ST","NORTHERN BLVD & 89 ST",  40.756159, -73.878651
552520,"UNION TPKE/UTOPIA PKWY","UNION TPKE & UTOPIA PKWY",  40.725883, -73.792082
552548,"160 ST/CROSS ISLAND PKWY","160 ST & CROSS ISLAND PKWY",  40.786683, -73.802335
552549,"166 ST/9 AV","166 ST & 9 AV",  40.792861, -73.797760
552550,"176 ST/137 AV","176 ST & 137 AV",  40.673537, -73.765320
552553,"18 AV/212 ST","18 AV & 212 ST",  40.783026, -73.779752
552663,"23 AV/CORPORAL KENNEDY ST","23 AV & CORPORAL KENNEDY ST",  40.778946, -73.782680
552664,"212 ST/15 AV","212 ST & 15 AV",  40.785585, -73.781514
552665,"212 ST/15 AV","212 ST & 15 AV",  40.785408, -73.781506
552667,"26 AV/203 ST","26 AV & 203 ST",  40.774905, -73.788703
552668,"26 AV/204 ST","26 AV & 204 ST",  40.775122, -73.788469
552671,"31 RD/138 ST","31 RD & 138 ST",  40.770208, -73.830735
552672,"57 AV/99 ST","57 AV & 99 ST",  40.738386, -73.860313
552678,"69 RD/108 ST","69 RD & 108 ST",  40.724338, -73.845425
552679,"69 RD/QUEENS BLVD","69 RD & QUEENS BLVD",  40.723573, -73.847980
552683,"94 ST /97 AV","94 ST  & 97 AV",  40.685546, -73.847576
552704,"CENTRAL AV/VIRGINIA ST","CENTRAL AV & VIRGINIA ST",  40.609597, -73.745651
552705,"CENTRAL AV/VIRGINIA ST","CENTRAL AV & VIRGINIA ST",  40.609773, -73.745536
552709,"CROSS ISLAND PKWY/160 ST","CROSS ISLAND PKWY & 160 ST",  40.786587, -73.802635
552807,"HOYT AV/CRESCENT ST","HOYT AV & CRESCENT ST",  40.773590, -73.921060
552821,"JEWEL AV/QUEENS BLVD","JEWEL AV & QUEENS BLVD",  40.723039, -73.846708
552822,"KEW GARDENS RD/MOWBRAY ST","KEW GARDENS RD & MOWBRAY ST",  40.710985, -73.828282
552825,"LAKEVILLE RD/L I JEWISH HOSPITAL","LAKEVILLE RD & L I JEWISH HOSPITAL",  40.755574, -73.704028
552832,"LINDEN PL/WHITESTONE EXPWY","LINDEN PL & WHITESTONE EXPWY",  40.772111, -73.833642
552838,"28 AV/ULMER ST","28 AV & ULMER ST",  40.772893, -73.837008
552896,"NORTH SHORE TOWERS/BUILDING ENTRANCE","NORTH SHORE TOWERS & BUILDING ENTRANCE",  40.757221, -73.714879
552907,"POWELLS COVE BLVD/162 ST","POWELLS COVE BLVD & 162 ST",  40.794091, -73.799397
552908,"ROCKAWAY BEACH BLVD/BEACH 147 ST","ROCKAWAY BEACH BLVD & BEACH 147 ST",  40.570000, -73.862123
552909,"ROCKAWAY BLVD/134 AV","ROCKAWAY BLVD & 134 AV",  40.670264, -73.783107
552924,"WHITESTONE EXPWY/14 AV","WHITESTONE EXPWY & 14 AV",  40.786748, -73.823421
552925,"WHITESTONE EXPWY/14 AV","WHITESTONE EXPWY & 14 AV",  40.786603, -73.824590
552926,"WHITESTONE EXPWY/25 RD","WHITESTONE EXPWY & 25 RD",  40.775934, -73.827706
552927,"WILLETS POINT BLVD/154 ST","WILLETS POINT BLVD & 154 ST",  40.778251, -73.809050
552928,"WILLETS POINT BLVD/154 ST","WILLETS POINT BLVD & 154 ST",  40.778049, -73.809278
552931,"WILLETS POINT BLVD/FRANCIS LEWIS BLVD","WILLETS POINT BLVD & FRANCIS LEWIS BLVD",  40.780410, -73.802414
552932,"YELLOWSTONE BLVD/62 RD","YELLOWSTONE BLVD & 62 RD",  40.735532, -73.853637
552933,"YELLOWSTONE BLVD/63 DR","YELLOWSTONE BLVD & 63 DR",  40.732830, -73.852240
552934,"YELLOWSTONE BLVD/64 RD","YELLOWSTONE BLVD & 64 RD",  40.731760, -73.851483
552935,"YELLOWSTONE BLVD/65 AV","YELLOWSTONE BLVD & 65 AV",  40.730829, -73.851192
552936,"YELLOWSTONE BLVD/67 AV","YELLOWSTONE BLVD & 67 AV",  40.728622, -73.849109
552937,"YELLOWSTONE BLVD/67 AV","YELLOWSTONE BLVD & 67 AV",  40.728357, -73.849337
552938,"YELLOWSTONE BLVD/68 AV","YELLOWSTONE BLVD & 68 AV",  40.726530, -73.848481
552939,"YELLOWSTONE BLVD/68 AV","YELLOWSTONE BLVD & 68 AV",  40.726267, -73.848583
552941,"YELLOWSTONE BLVD/69 AV","YELLOWSTONE BLVD & 69 AV",  40.724753, -73.846839
552942,"YELLOWSTONE BLVD/69 AV","YELLOWSTONE BLVD & 69 AV",  40.724473, -73.846919
552944,"YELLOWSTONE BLVD/BURNS ST","YELLOWSTONE BLVD & BURNS ST",  40.722046, -73.853708
552945,"YELLOWSTONE BLVD/CLYDE ST","YELLOWSTONE BLVD & CLYDE ST",  40.721653, -73.854264
552946,"YELLOWSTONE BLVD/GERARD PL","YELLOWSTONE BLVD & GERARD PL",  40.722540, -73.849306
552949,"YELLOWSTONE BLVD/JUNO ST","YELLOWSTONE BLVD & JUNO ST",  40.716971, -73.857362
552950,"YELLOWSTONE BLVD/KESSEL ST","YELLOWSTONE BLVD & KESSEL ST",  40.716594, -73.857866
552951,"YELLOWSTONE BLVD/QUEENS BLVD","YELLOWSTONE BLVD & QUEENS BLVD",  40.722874, -73.848246
552953,"92 ST/31 AV","92 ST & 31 AV",  40.760111, -73.876841
552954,"21 ST/31 AV","21 ST & 31 AV",  40.767282, -73.930056
552956,"DITMARS BLVD/21 ST","DITMARS BLVD & 21 ST",  40.780451, -73.916632
552961,"ROCKAWAY BEACH BLVD/BEACH 149 ST","ROCKAWAY BEACH BLVD & BEACH 149 ST",  40.569351, -73.864672
552965,"COLLEGE POINT BLVD/123 ST","COLLEGE POINT BLVD & 123 ST",  40.772813, -73.845531
552966,"63 RD/QUEENS BLVD","63 RD & QUEENS BLVD",  40.730374, -73.861951
552968,"48 ST/NORTHERN BLVD","48 ST & NORTHERN BLVD",  40.752399, -73.915106
552972,"DITMARS BLVD/72 ST","DITMARS BLVD & 72 ST",  40.768232, -73.897339
552979,"COLLEGE POINT BLVD/WHITESTONE EXPWY","COLLEGE POINT BLVD & WHITESTONE EXPWY",  40.766918, -73.839365
552981,"NORTHERN BLVD/126 PL","NORTHERN BLVD & 126 PL",  40.761148, -73.844635
552983,"ROCKAWAY BLVD/144 RD","ROCKAWAY BLVD & 144 RD",  40.664854, -73.778029
552984,"BELL BLVD/23 AV","BELL BLVD & 23 AV",  40.782513, -73.776698
552985,"27 AV/4 ST","27 AV & 4 ST",  40.774783, -73.933235
552986,"27 AV/4 ST","27 AV & 4 ST",  40.774566, -73.933253
552987,"8 ST/ASTORIA BLVD","8 ST & ASTORIA BLVD",  40.772927, -73.932745
552988,"8 ST/ASTORIA BLVD","8 ST & ASTORIA BLVD",  40.772809, -73.932546
552989,"8 ST/27 AV","8 ST & 27 AV",  40.774127, -73.931799
552992,"CROSS BAY BLVD/157 AV","CROSS BAY BLVD & 157 AV",  40.662229, -73.840796
552993,"HOFFMAN DR/WOODHAVEN BLVD","HOFFMAN DR & WOODHAVEN BLVD",  40.733152, -73.871078
552997,"BEACH CHANNEL DR/BEACH 51 ST","BEACH CHANNEL DR & BEACH 51 ST",  40.595397, -73.781487
552998,"ROCKAWAY BEACH BLVD/BEACH 115 ST","ROCKAWAY BEACH BLVD & BEACH 115 ST",  40.579938, -73.836457
552999,"74 ST/ROOSEVELT AV (VICTOR MOORE TERMINAL)","74 ST & ROOSEVELT AV (VICTOR MOORE TERMINAL)",  40.746588, -73.890747
553010,"JAMAICA AV/172 ST","JAMAICA AV & 172 ST",  40.707596, -73.787658
553012,"BROADWAY/75 ST","BROADWAY & 75 ST",  40.746004, -73.890028
553013,"BROADWAY/75 ST","BROADWAY & 75 ST",  40.746212, -73.890103
553024,"NORTHERN BLVD/BROADWAY","NORTHERN BLVD & BROADWAY",  40.753394, -73.907383
553026,"21 ST/24 AV","21 ST & 24 AV",  40.776686, -73.921304
553027,"CROSS BAY BLVD/E 16 RD","CROSS BAY BLVD & E 16 RD",  40.601521, -73.820088
553029,"ROCKAWAY BEACH BLVD/BEACH 102 ST","ROCKAWAY BEACH BLVD & BEACH 102 ST",  40.583863, -73.823565
553031,"BEACH CHANNEL DR/BEACH 44 ST","BEACH CHANNEL DR & BEACH 44 ST",  40.595768, -73.775893
553036,"JAMAICA AV /160 ST","JAMAICA AV  & 160 ST",  40.703657, -73.799181
553037,"QUEENS BLVD/IRELAND ST","QUEENS BLVD & IRELAND ST",  40.738210, -73.886248
553038,"JAMAICA AV/198 ST","JAMAICA AV & 198 ST",  40.713617, -73.760840
553040,"21 ST/BROADWAY","21 ST & BROADWAY",  40.765445, -73.931388
553042,"164 ST/PIDGEON MEADOW ROAD","164 ST & PIDGEON MEADOW ROAD",  40.750758, -73.803001
553044,"109 AV/ROCKAWAY BLVD","109 AV & ROCKAWAY BLVD",  40.678914, -73.833802
553046,"69 AV/JUNO ST","69 AV & JUNO ST",  40.715606, -73.852858
553047,"ROCKAWAY BEACH BLVD/BEACH 129 ST","ROCKAWAY BEACH BLVD & BEACH 129 ST",  40.576010, -73.847774
553050,"27 AV/2 ST","27 AV & 2 ST",  40.775144, -73.934930
553058,"PARSONS BLVD/VILLAGE RD","PARSONS BLVD & VILLAGE RD",  40.717299, -73.808355
553059,"74 ST/37 AV","74 ST & 37 AV",  40.748745, -73.891737
553061,"35 AV/76 ST","35 AV & 76 ST",  40.751191, -73.890121
553062,"35 AV/76 ST","35 AV & 76 ST",  40.751260, -73.890488
553066,"89 ST/30 AV","89 ST & 30 AV",  40.762105, -73.879860
553069,"90 ST/NORTHERN BLVD","90 ST & NORTHERN BLVD",  40.756192, -73.877977
553070,"90 ST/35 AV","90 ST & 35 AV",  40.752690, -73.877314
553074,"21 ST/25 RD","21 ST & 25 RD",  40.774164, -73.924301
553076,"21 ST/23 AV","21 ST & 23 AV",  40.778741, -73.918836
553077,"21 ST/DITMARS BLVD","21 ST & DITMARS BLVD",  40.780365, -73.916884
553079,"DITMARS BLVD/26 ST","DITMARS BLVD & 26 ST",  40.778192, -73.913666
553083,"DITMARS BLVD/45 ST","DITMARS BLVD & 45 ST",  40.770706, -73.903147
553085,"DITMARS BLVD/49 ST","DITMARS BLVD & 49 ST",  40.768676, -73.900294
553086,"DITMARS BLVD/71 ST","DITMARS BLVD & 71 ST",  40.768033, -73.897830
553093,"DITMARS BLVD/HAZEN ST","DITMARS BLVD & HAZEN ST",  40.768512, -73.899704
553099,"DITMARS BLVD/27 ST","DITMARS BLVD & 27 ST",  40.778000, -73.913138
553101,"21 ST/22 DR","21 ST & 22 DR",  40.779266, -73.918445
553102,"21 ST/24 AV","21 ST & 24 AV",  40.776791, -73.921467
553106,"ROCKAWAY BEACH BLVD/BEACH 112 ST","ROCKAWAY BEACH BLVD & BEACH 112 ST",  40.580812, -73.833484
553110,"90 ST/34 AV","90 ST & 34 AV",  40.754715, -73.877713
553111,"90 ST/32 AV","90 ST & 32 AV",  40.758361, -73.878369
553112,"92 ST/ASTORIA BLVD","92 ST & ASTORIA BLVD",  40.762953, -73.877289
553113,"JACOB RIIS PARK RD/BATH HOUSE STOP #1","JACOB RIIS PARK RD & BATH HOUSE STOP #1",  40.566490, -73.871482
553114,"35 AV/86 ST","35 AV & 86 ST",  40.752228, -73.881181
553116,"78 ST/ASTORIA BLVD","78 ST & ASTORIA BLVD",  40.766831, -73.891140
553117,"SANFORD AV/KISSENA BLVD","SANFORD AV & KISSENA BLVD",  40.757150, -73.826771
553120,"101 AV /BRISBIN ST","101 AV  & BRISBIN ST",  40.694975, -73.808170
553122,"JUNCTION BLVD/HORACE HARDING EXPWY","JUNCTION BLVD & HORACE HARDING EXPWY",  40.733612, -73.864363
553123,"MYRTLE AV/73 ST","MYRTLE AV & 73 ST",  40.702399, -73.876314
553126,"PARSONS BLVD/JAMAICA AV","PARSONS BLVD & JAMAICA AV",  40.703616, -73.800218
553127,"PARSONS BLVD/JAMAICA AV","PARSONS BLVD & JAMAICA AV",  40.703425, -73.800343
553130,"28 AV/ULMER ST","28 AV & ULMER ST",  40.772765, -73.836634
553131,"JAMAICA AV /148 ST","JAMAICA AV  & 148 ST",  40.701715, -73.806422
553132,"JAMAICA AV /153 ST","JAMAICA AV  & 153 ST",  40.702743, -73.802083
553133,"JAMAICA AV /162 ST","JAMAICA AV  & 162 ST",  40.704315, -73.797504
553134,"JAMAICA AV /165 ST","JAMAICA AV  & 165 ST",  40.705289, -73.795219
553135,"157 AV/COHANCY ST","157 AV & COHANCY ST",  40.663325, -73.835688
553136,"157 AV/99 ST","157 AV & 99 ST",  40.663277, -73.835246
553137,"102 ST/157 AV","102 ST & 157 AV",  40.663962, -73.832332
553139,"SUTPHIN BLVD/94 AV","SUTPHIN BLVD & 94 AV",  40.699140, -73.807077
553141,"WOODHAVEN BLVD/METROPOLITAN AV","WOODHAVEN BLVD & METROPOLITAN AV",  40.712080, -73.859987
553146,"134 ST/150 AV","134 ST & 150 AV",  40.663796, -73.806609
553147,"104 ST /RAU CT","104 ST  & RAU CT",  40.654134, -73.828140
553148,"164 ST/HORACE HARDING EXPWY","164 ST & HORACE HARDING EXPWY",  40.738050, -73.804494
553152,"LIBERTY AV/130 ST","LIBERTY AV & 130 ST",  40.689704, -73.815544
553154,"35 AV/35 ST","35 AV & 35 ST",  40.756674, -73.925492
553159,"JAMAICA AV /162 ST","JAMAICA AV  & 162 ST",  40.704541, -73.797640
553160,"WOODHAVEN BLVD/101 AV","WOODHAVEN BLVD & 101 AV",  40.684019, -73.846252
553162,"HORACE HARDING EXPY/LITTLE NECK PKWY","HORACE HARDING EXPY & LITTLE NECK PKWY",  40.764471, -73.725074
553163,"LINDEN PL/35 AV","LINDEN PL & 35 AV",  40.764914, -73.830625
553164,"LINDEN PL/35 AV","LINDEN PL & 35 AV",  40.764796, -73.830799
553165,"ASTORIA BLVD/31 DR","ASTORIA BLVD & 31 DR",  40.760712, -73.861440
553166,"ASTORIA BLVD/108 ST","ASTORIA BLVD & 108 ST",  40.760206, -73.860847
553169,"71 AV/LOUBET ST","71 AV & LOUBET ST",  40.712631, -73.849729
553170,"ASTORIA BLVD/HUMPHREYS ST","ASTORIA BLVD & HUMPHREYS ST",  40.761656, -73.866329
553177,"LINDEN PL/WHITESTONE EXPWY","LINDEN PL & WHITESTONE EXPWY",  40.771671, -73.833621
553178,"WOODHAVEN BLVD/BOOTH ST","WOODHAVEN BLVD & BOOTH ST",  40.731613, -73.871195
553179,"HORACE HARDING EXPWY/LITTLE NECK PKWY","HORACE HARDING EXPWY & LITTLE NECK PKWY",  40.763833, -73.724077
553185,"71 AV/PARSONS BLVD","71 AV & PARSONS BLVD",  40.730259, -73.809950
553189,"23 AV/85 ST","23 AV & 85 ST",  40.767083, -73.884905
553190,"CROSS BAY BLVD/158 AV","CROSS BAY BLVD & 158 AV",  40.660569, -73.839997
553191,"20 AV/31 ST","20 AV & 31 ST",  40.779486, -73.906109
553197,"80 ST/ELIOT AV","80 ST & ELIOT AV",  40.724846, -73.879197
553198,"80 ST/JUNIPER BLVD NORTH","80 ST & JUNIPER BLVD NORTH",  40.721408, -73.876457
553199,"80 ST/PENELOPE AV","80 ST & PENELOPE AV",  40.719242, -73.874704
553200,"80 ST/FURMANVILLE AV","80 ST & FURMANVILLE AV",  40.717913, -73.872921
553202,"80 ST/FURMANVILLE AV","80 ST & FURMANVILLE AV",  40.718035, -73.872691
553203,"80 ST/PENELOPE AV","80 ST & PENELOPE AV",  40.719554, -73.874679
553204,"80 ST/JUNIPER BLVD NORTH","80 ST & JUNIPER BLVD NORTH",  40.721447, -73.876196
553205,"80 ST/ELIOT AV","80 ST & ELIOT AV",  40.725186, -73.879194
553210,"108 ST/63 RD","108 ST & 63 RD",  40.734473, -73.850264
553212,"QUEENS MIDTOWN EXPWY/HULL AV","QUEENS MIDTOWN EXPWY & HULL AV",  40.726201, -73.899260
553213,"BROADWAY/WHITNEY AV","BROADWAY & WHITNEY AV",  40.741451, -73.880311
553214,"BROADWAY/WHITNEY AV","BROADWAY & WHITNEY AV",  40.741418, -73.880470
553215,"UNION TPKE/GRENFELL ST","UNION TPKE & GRENFELL ST",  40.712296, -73.834573
553217,"130 ST/133 AV","130 ST & 133 AV",  40.669975, -73.809350
553218,"130 ST/SUTTER AV","130 ST & SUTTER AV",  40.672340, -73.808615
553219,"130 ST/SUTTER AV","130 ST & SUTTER AV",  40.672004, -73.808928
553220,"130 ST/133 AV","130 ST & 133 AV",  40.670438, -73.809392
553221,"130 ST /135 AV","130 ST  & 135 AV",  40.668442, -73.810001
553225,"CROSS BAY BLVD/WILDLIFE REFUGE","CROSS BAY BLVD & WILDLIFE REFUGE",  40.617377, -73.823995
553228,"21 ST/21 AV","21 ST & 21 AV",  40.782374, -73.914396
553229,"21 ST/21 AV","21 ST & 21 AV",  40.782262, -73.914779
553233,"GUY R BREWER BLVD/147 AV","GUY R BREWER BLVD & 147 AV",  40.660206, -73.767839
553234,"GUY R BREWER BLVD/147 AV","GUY R BREWER BLVD & 147 AV",  40.660252, -73.768027
553235,"METROPOLITAN AV/ALDERTON ST","METROPOLITAN AV & ALDERTON ST",  40.711748, -73.858436
553236,"PARSONS BLVD/88 AV","PARSONS BLVD & 88 AV",  40.707284, -73.802415
553238,"AQUEDUCT RACETRACK / RESORTS CASINO","AQUEDUCT RACETRACK  &  RESORTS CASINO",  40.676573, -73.830855
553239,"AQUEDUCT RACETRACK / RESORTS CASINO","AQUEDUCT RACETRACK  &  RESORTS CASINO",  40.676650, -73.830806
553243,"ROCKAWAY BEACH BLVD/BEACH 67 ST","ROCKAWAY BEACH BLVD & BEACH 67 ST",  40.590224, -73.796129
553246,"135 AV/142 ST","135 AV & 142 ST",  40.668177, -73.796835
553248,"143 ST/130 AV","143 ST & 130 AV",  40.671069, -73.795899
553250,"143 ST/135 AV","143 ST & 135 AV",  40.668437, -73.796352
553254,"74 ST/34 AV","74 ST & 34 AV",  40.753145, -73.892431
553255,"14 AV/111 ST","14 AV & 111 ST",  40.785726, -73.856305
553256,"102 ST/BROADWAY","102 ST & BROADWAY",  40.656662, -73.830660
553257,"LEFFERTS BLVD/AIRTRAIN STATION","LEFFERTS BLVD & AIRTRAIN STATION",  40.661871, -73.824531
553259,"109 AV/124 ST","109 AV & 124 ST",  40.683455, -73.818244
553261,"109 AV/LEFFERTS BLVD","109 AV & LEFFERTS BLVD",  40.682345, -73.822145
553262,"109 AV/116 ST","109 AV & 116 ST",  40.681546, -73.824986
553264,"109 AV/111 ST","109 AV & 111 ST",  40.680338, -73.829175
553265,"109 AV/111 ST","109 AV & 111 ST",  40.680355, -73.828760
553267,"109 AV/116 ST","109 AV & 116 ST",  40.681499, -73.824809
553268,"109 AV/LEFFERTS BLVD","109 AV & LEFFERTS BLVD",  40.682204, -73.822262
553270,"109 AV/124 ST","109 AV & 124 ST",  40.683517, -73.817680
553272,"BEACH CHANNEL DR/NAMEOKE ST","BEACH CHANNEL DR & NAMEOKE ST",  40.608269, -73.754172
553275,"63 DR/QUEENS BLVD","63 DR & QUEENS BLVD",  40.730031, -73.861229
553276,"S CONDUIT AV/130 ST","S CONDUIT AV & 130 ST",  40.666268, -73.810259
553278,"SUTPHIN BLVD/ARCHER AV","SUTPHIN BLVD & ARCHER AV",  40.701167, -73.807755
553281,"MAIN ST/ROOSEVELT AV","MAIN ST & ROOSEVELT AV",  40.759328, -73.830141
553282,"75 ST/37 AV","75 ST & 37 AV",  40.748700, -73.890961
553285,"ROOSEVELT AV/75 ST","ROOSEVELT AV & 75 ST",  40.746894, -73.890695
553288,"58 ST/39 AV","58 ST & 39 AV",  40.748071, -73.905393
553291,"31 RD/138 ST","31 RD & 138 ST",  40.770364, -73.830242
553292,"POPPENHUSEN AV/119 ST","POPPENHUSEN AV & 119 ST",  40.791976, -73.850684
553295,"JAMAICA AV/153 ST","JAMAICA AV & 153 ST",  40.702763, -73.802608
553296,"157 AV/CROSS BAY BLVD","157 AV & CROSS BAY BLVD",  40.662472, -73.840910
553297,"LIBERTY AV/95 ST","LIBERTY AV & 95 ST",  40.680362, -73.844040
553299,"LIBERTY AV/LEFFERTS BLVD","LIBERTY AV & LEFFERTS BLVD",  40.686157, -73.824263
553300,"COLLEGE POINT BLVD/NYPD ACADEMY ENTRANCE","COLLEGE POINT BLVD & NYPD ACADEMY ENTRANCE",  40.771099, -73.843733
553301,"COLLEGE POINT BLVD/NYPD ACADEMY ENTRANCE","COLLEGE POINT BLVD & NYPD ACADEMY ENTRANCE",  40.771498, -73.843757
553305,"QUEENS BLVD/58 ST","QUEENS BLVD & 58 ST",  40.742156, -73.907591
